work_id,composer_id,title,subtitle,searchterms,genre,recommended,popular
13,7,"Ach lieben Cheisten, seid getrost, BWV.256",,,Vocal,0,0
14,7,"Ach wie nichtig, ach wie flüchtig, BWV.644",,,Keyboard,0,0
15,7,"Ach, dass nicht die letzte Stunde, BWV.439",,,Vocal,0,0
16,7,"Ach, was ist doch unser Leben, BWV.743",,,Keyboard,0,0
17,7,"Ach, was soll ich Sünder machen ",,,Keyboard,0,0
18,7,"Ach, was soll ich Sunder machen, BWV.259",,,Vocal,0,0
19,7,"Ach, was soll ich Sünder machen, BWV.770",,,Keyboard,0,0
20,7,Adagio du Concerto pour hautbois en ré mineur,,,Orchestral,0,0
21,7,"Adagio in G major, BWV.968",,,Keyboard,0,0
22,7,"Alle Menschen müssen sterben, BWV.1117",,,Keyboard,0,0
23,7,"Alle Menschen müssen sterben, BWV.643",,,Keyboard,0,0
24,7,"Alle Menschern mussen sterben, BWV.262",,,Vocal,0,0
25,7,"Allein Gott in der Hoh sei Ehr, BWV.260",,,Vocal,0,0
26,7,"Allein Gott in der Höh sei Ehr, BWV.662",,,Keyboard,0,0
27,7,"Allein Gott in der Höh sei Ehr, BWV.663",,,Keyboard,0,0
28,7,"Allein Gott in der Höh sei Ehr, BWV.675",,,Keyboard,0,0
29,7,"Allein Gott in der Höh sei Ehr, BWV.676",,,Keyboard,0,0
30,7,"Allein Gott in der Höh sei Ehr, BWV.677",,,Keyboard,0,0
31,7,"Allein Gott in der Höh sei Ehr, BWV.711",,,Keyboard,0,0
32,7,"Allein Gott in der Höh sei Ehr, BWV.715",,,Keyboard,0,0
33,7,"Allein Gott in der Höh sei Ehr, BWV.717",,,Keyboard,0,0
34,7,"Allein zu dir, Herr Jesu Christ, BWV.1100",,,Keyboard,0,0
35,7,"Allein zu dir, Herr Jesu Christ, BWV.261",,,Vocal,0,0
36,7,"Allemande in G minor, BWV.836",,,Keyboard,0,0
37,7,"Allemande in G minor, BWV.837",,,Keyboard,0,0
38,7,"Alles ist an Gottes Segen, BWV.263",,,Vocal,0,0
39,7,"Alles mit Gott, nichts ohn' ihn, BWV.1127",,,Vocal,0,0
40,7,"Als def gutige Gott, BWV.264",,,Vocal,0,0
41,7,"Als Jesus Christus in der Nacht, BWV.1108",,,Keyboard,0,0
42,7,"Als vierzig Tag nach Ostern, BWV.266",,,Vocal,0,0
43,7,"An Wasserflüssen Babylon, BWV. 653b",,,Keyboard,0,0
44,7,"An Wasserflussen Babylon, BWV.267",,,Vocal,0,0
45,7,"An Wasserflüssen Babylon, BWV.653",,,Keyboard,0,0
46,7,"Applicatio in C major, BWV.994",,,Keyboard,0,0
47,7,"Aria variata in A minor, BWV.989, ""In the Italian Style""",,,Keyboard,0,0
48,7,"Art of the Fugue, BWV.1080",,,Chamber,1,0
49,7,"Auf, auf, mein Herz, und du mein ganzer Sinn, BWV.268",,,Vocal,0,0
50,7,"Auf, auf! die rechte Zeit ist hier, BWV.440",,,Vocal,0,0
51,7,"Auf, auf! mein Herz, mit Freuden, BWV.441",,,Vocal,0,0
52,7,"Aus meines Herzens Grunde, BWV.269",,,Vocal,0,0
53,7,"Aus tiefer Not schrei ich zu dir, BWV.1099",,,Keyboard,0,0
54,7,"Aus tiefer Not schrei ich zu Dir, BWV.686",,,Keyboard,0,0
55,7,"Aus tiefer Not schrei ich zu Dir, BWV.687",,,Keyboard,0,0
56,7,"Befiehl du deine Wege, BWV.270",,,Vocal,0,0
57,7,"Befiehl du deine Wege, BWV.271",,,Vocal,0,0
58,7,"Befiehl du deine Wege, BWV.272",,,Vocal,0,0
59,7,"Beglücketer Stand getreuer Seelen, BWV.442",,,Vocal,0,0
60,7,"Beschränkt, ihr Weisen dieser Welt, BWV.443",,,Vocal,0,0
61,7,"Brandenburg Concerto no. 1 in F major, BWV.1046",,,Orchestral,1,0
62,7,"Brandenburg Concerto no. 2 in F major, BWV.1047",,,Orchestral,1,1
63,7,"Brandenburg Concerto no. 3 in G major, BWV.1048",,,Orchestral,1,1
64,7,"Brandenburg Concerto no. 4 in G major, BWV.1049",,,Orchestral,1,0
65,7,"Brandenburg Concerto no. 5 in D major, BWV.1050",,,Orchestral,1,0
66,7,"Brandenburg Concerto no. 6 in B flat major, BWV.1051",,,Orchestral,1,0
67,7,"Bricht entzwei, mein armes Herze, BWV.444",,,Vocal,0,0
68,7,"Brunnquell aller Güter, BWV.445",,,Vocal,0,0
69,7,"Canon a2 perpetuus, BWV.1075",,,Chamber,0,0
70,7,"Canon a4 perpetuus, BWV.1073",,,Chamber,0,0
71,7,"Canon a4, BWV.1074",,,Chamber,0,0
72,7,"Canon concordia discors a2, in contrary motion, BWV.1086",,,Chamber,0,0
73,7,"Canon super fa mi a 7 post tempus musicus, BWV.1078",,,Chamber,0,0
74,7,"Canon trias harmonica a8, in contrary motion, BWV.1072",,,Chamber,0,0
75,7,"Canon triplex a 6 voc., BWV.1076",,,Chamber,0,0
76,7,"Canone doppio sopr'il soggetto, BWV.1077",,,Chamber,0,0
77,7,"Canonic Trio in F major, BWV.1040",,,Chamber,0,0
78,7,"Canonic Variations on 'Vom himmel hoch, da komm ich her', BWV.769",,,Chamber,0,0
79,7,"Cantata 198: Lass, Fürstin, lass noch einen Strahl, BWV.198",,,Vocal,0,0
80,7,"Cantata 208: Was mir behagt, ist nur die muntre Jagd!, BWV.208",,,Vocal,0,0
81,7,"Cantata no. 1: Wie schön leuchtet der Morgenstern, BWV.1",,,Vocal,0,0
82,7,"Cantata no. 10: Meine Seel' erhebet den Herren!, BWV.10",,,Vocal,0,0
83,7,"Cantata no. 100: Was Gott tut, das ist wohlgetan, BWV.100",,,Vocal,0,0
84,7,"Cantata no. 103: Ihr werdet weinen und heulen, BWV.103",,,Vocal,0,0
85,7,"Cantata no. 104: Du Hirte Israel, höre, no. 104",,,Vocal,0,0
86,7,"Cantata no. 105: Herr, gehe nicht ins Gericht, no. 105",,,Vocal,0,0
87,7,"Cantata no. 106: Gottes Zeit ist die allerbeste Zeit, BWV.106",,,Vocal,0,0
88,7,"Cantata no. 107: Was willst du dich betrüben, BWV.107",,,Vocal,0,0
89,7,"Cantata no. 108: Es ist euch gut, dass ich hingehe, BWV.108",,,Vocal,0,0
90,7,"Cantata no. 11: Lobet Gott in seinen Reichen, BWV.11",,,Vocal,0,0
91,7,"Cantata no. 110: Unser Mund sei voll Lachens, BWV.110",,,Vocal,0,0
92,7,"Cantata no. 111: Was mein Gott will, das g'scheh allzeit, BWV.111",,,Vocal,0,0
93,7,"Cantata no. 112: Der Herr ist mein getreuer Hirt, BWV.112",,,Vocal,0,0
94,7,"Cantata no. 116: Du Freidefürst, Herr Jesu Christ, BWV.116",,,Vocal,0,0
95,7,"Cantata no. 117: Sei Lob' und Ehr' dem höchsten, BWV.117",,,Vocal,0,0
96,7,"Cantata no. 119, Preise, Jerusalem, den Herrn, BWV.119",,,Vocal,0,0
97,7,"Cantata no. 12: Weinen, Klagen, Sorgen, Zagen, BWV.12",,,Vocal,0,0
98,7,"Cantata no. 120: Gott, man lobet dich in der Stille, BWV.120",,,Vocal,0,0
99,7,"Cantata no. 120a: Herr Gott, Beherrscher aller Dinge, BWV.120a",,,Vocal,0,0
100,7,"Cantata no. 121: Christum, wir sollen loben schon, BWV.121",,,Vocal,0,0
101,7,"Cantata no. 123: Liebster Immanuel, Herzog der Frommen, BWV.123",,,Vocal,0,0
102,7,"Cantata no. 124: Meinen Jesum lass ich nicht, BWV.124",,,Vocal,0,0
103,7,"Cantata no. 125: Mit Fried und Freud ich fahr dahin, BWV.125",,,Vocal,0,0
104,7,"Cantata no. 126: Erhalt' uns, Herr, bei deinem Wort, BWV.126",,,Vocal,0,0
105,7,"Cantata no. 127: Herr Jesu Christ, wahr'r Mensch und Gott, BWV.127",,,Vocal,0,0
106,7,"Cantata no. 128: Auf Christi Himmelfahrt allein, BWV.128",,,Vocal,0,0
107,7,"Cantata no. 129: Gelobet sei der Herr, mein Gott, BWV.129",,,Vocal,0,0
108,7,"Cantata no. 130: Herr Gott, dich loben alle wir, BWV.130",,,Vocal,0,0
109,7,"Cantata no. 131, Aus der Tiefen rufe ich, Herr, zu dir, BWV.131",,,Vocal,0,0
110,7,"Cantata no. 132: Bereitet die Wege, bereitet die Bahn, BWV.132",,,Vocal,0,0
111,7,"Cantata no. 133: Ich freue mich an dir, BWV.133",,,Vocal,0,0
112,7,"Cantata no. 134: Ein Herz, das seinen Jesum lebend weiss, BWV.134",,,Vocal,0,0
113,7,"Cantata no. 134a: Die Zeit, die Tag und Jahre macht, serenata, BWV.134a ",,,Vocal,0,0
114,7,"Cantata no. 135: Ach Herr, mich armen Sünder, BWV.135",,,Vocal,0,0
115,7,"Cantata no. 137: Lobe den Herren, BWV.137",,,Vocal,0,0
116,7,"Cantata no. 138: Warum betrübst du dich, mein Herz, BWV.138",,,Vocal,0,0
117,7,"Cantata no. 139: Wohl dem, der sich auf seinen Gott, BWV.139",,,Vocal,0,0
118,7,"Cantata no. 140, ""Wachet auf, ruft uns die Stimme"", BWV.140",,,Vocal,1,1
119,7,Cantata no. 141: Das ist je gewisslich wahr  BWV.141,,,Vocal,0,0
120,7,"Cantata no. 144: Nimm, was dien ist, und gehe hin, BWV.144",,,Vocal,0,0
121,7,"Cantata no. 145: Auf, mein Herz, des Herren Tag, BWV.145",,,Vocal,0,0
122,7,"Cantata no. 146: Wir müssen durch viel Trübsal, BWV.146",,,Vocal,0,0
123,7,Cantata no. 147: Herz und Mund und Tat und Leben ,,,Vocal,1,1
124,7,"Cantata no. 149, Man singet mit Freuden vom Sieg, BWV.149",,,Vocal,0,0
125,7,"Cantata no. 150: Nach Dir, Herr, Verlanget Mich, BWV.150",,,Vocal,0,0
126,7,"Cantata no. 151: Süsser Trost, mein Jesus kommt, BWV.151",,,Vocal,0,0
127,7,"Cantata no. 152: Tritt auf die Glaubensbahn, BWV.152",,,Vocal,0,0
128,7,"Cantata no. 153: Schau', lieber Gott, wie meine Feind', BWV.153",,,Vocal,0,0
129,7,"Cantata no. 157: Ich lasse dich nicht, du segnest mich denn, BWV.157",,,Vocal,0,0
130,7,"Cantata no. 158: Der Friede sei mit dir, BWV.158",,,Vocal,0,0
131,7,"Cantata no. 159: Sehet, wir geh'n hinauf def Jerusalem, BWV.159",,,Vocal,0,0
132,7,"Cantata no. 16: Herr Gott, dich loben wir, BWV.16",,,Vocal,0,0
133,7,"Cantata no. 161: Komm, du süsse Todesstunde, BWV.161",,,Vocal,0,0
134,7,"Cantata no. 162: Ach! ich sehe, itzt, da ich zur Hochzeit gehe, BWV.162",,,Vocal,0,0
135,7,"Cantata no. 165: O heilges Geist- und Wasserbad, BWV.165",,,Vocal,0,0
136,7,"Cantata no. 166: Wo gehest du hin?, BWV.166",,,Vocal,0,0
137,7,"Cantata no. 167: Ihr Menschen, rühmet Gottes Liebe, BWV.167",,,Vocal,0,0
138,7,"Cantata no. 170: Vergnügte Ruh, beliebte Seelenlust, BWV.170",,,Vocal,0,0
139,7,"Cantata no. 171: Gott, wie dein Name, so ist auch dein Ruhm, BWV.171",,,Vocal,0,0
140,7,"Cantata no. 172: Erschallet, ihr Lieder, BWV.172",,,Vocal,0,0
141,7,"Cantata no. 173: Erhöhtes Fleisch und Blut, BWV.173",,,Vocal,0,0
142,7,"Cantata no. 173a: Durchlauchtster Leopold, BWV.173a ",,,Vocal,0,0
143,7,"Cantata no. 174: Ich liebe den Höchsten von ganzen Gemüte, BWV.174",,,Vocal,0,0
144,7,"Cantata no. 175: Er rufet seinen Schafen mit Namen, BWV.175",,,Vocal,0,0
145,7,"Cantata no. 176: Es ist ein trotzig und verzagt Ding, BWV.176",,,Vocal,0,0
146,7,"Cantata no. 178: Wo Gott der Herr nicht bei uns hält, BWV.178",,,Vocal,0,0
147,7,"Cantata no. 18: Gleich wie der Regen und Schnee vom Himmel fällt, BWV.18",,,Vocal,0,0
148,7,"Cantata no. 181: Leichtgesinnte Flattergeister, BWV.181",,,Vocal,0,0
149,7,"Cantata no. 182: Himmelskönig, sei willkommen, BWV.182",,,Vocal,0,0
150,7,"Cantata no. 184: Erwünschtes Freudenlicht, BWv184",,,Vocal,0,0
151,7,"Cantata no. 185: Barmherziges Herze der ewigen Liebe, BWV.185",,,Vocal,0,0
152,7,"Cantata no. 186: Ärgre dich, O Seele, nicht, BWV.186",,,Vocal,0,0
153,7,"Cantata no. 188: Ich habe meine Zuversicht, BWV.188",,,Vocal,0,0
154,7,"Cantata no. 19: Es erhub sich ein Streit, BWV.19",,,Vocal,0,0
155,7,"Cantata no. 190: Singet dem Herrn ein neues Lied, BWV.190",,,Vocal,0,0
156,7,"Cantata no. 191: Gloria in excelsis Deo, BWV.191",,,Vocal,0,0
157,7,"Cantata no. 192: Nun danket alle Gott, BWV.192",,,Vocal,0,0
158,7,"Cantata no. 193: Ihr Tore zu Zion, BWV.193",,,Vocal,0,0
159,7,"Cantata no. 194: Höchsterwünschtes Freudenfest, BWV.194",,,Vocal,0,0
160,7,"Cantata no. 195: Dem Gerechten muss das Licht, BWV.195",,,Vocal,0,0
161,7,"Cantata no. 196: Der Herr denkt an uns, BWV.196",,,Vocal,0,0
162,7,"Cantata no. 197: Gott ist unsre Zuversicht, BWV.197",,,Vocal,0,0
163,7,"Cantata no. 197a, Ehre sei Gott in der Höhe, BWV.197a",,,Vocal,0,0
164,7,"Cantata no. 199: Mein Herze schwimmt im Blut, BWV.199",,,Vocal,0,0
165,7,"Cantata no. 201: Der Streit zwischen Phoebus und Pan, BWV.201",Opera,,Stage,0,0
166,7,"Cantata no. 202: Weichet nur, betrübte Schatten, BWV.202",,,Vocal,0,0
167,7,"Cantata no. 204: Ich bin in mir vergnugt, BWV.204",,,Vocal,0,0
168,7,"Cantata no. 205: Der zufriedengestellte Äulos: Zerreisset, zersprenget, zertrümmert die Gruft, BWV.205",,,Vocal,0,0
169,7,"Cantata no. 206: Schleicht, spielende Wellen, BWV.206",Opera,,Stage,0,0
170,7,"Cantata no. 207: Vereinigt Zwietracht der wechselnden Saiten, BWV.207",Opera,,Stage,0,0
171,7,"Cantata no. 207a: Auf, schmetternde Töne, BWV.207a",,,Vocal,0,0
172,7,"Cantata no. 209: Non sa che sia dolore, BWV.209",,,Vocal,0,0
173,7,"Cantata no. 21: Ich hatte viel Bekümmernis, BWV.21",,,Vocal,0,0
174,7,"Cantata no. 210: O holder Tag, erwünschte Zeit, BWV.210",,,Vocal,0,0
175,7,"Cantata no. 211: Schweigt stille, plaudert nicht, BWV.211, ""Coffee Cantata""",,,Vocal,0,0
176,7,"Cantata no. 212: Mer hahn en neue Oberkeet, BWV.212, ""Peasant Cantata""",,,Vocal,0,0
177,7,"Cantata no. 213: Hercules auf dem Scheidewege: Laßt uns sorgen, laßt uns wachen, BWV.213",,,Vocal,0,0
178,7,"Cantata no. 214: Tönet, ihr Pauken! Erchallet, Trompeten!, BWV.214",Opera,,Stage,0,0
179,7,"Cantata no. 215: Preise dein Glücke, gesegnetes Sachsen, BWV.215",Opera,,Stage,0,0
180,7,"Cantata no. 22: Jesus nahm zu sich die Zwölfe, BWV.22",,,Vocal,0,0
181,7,"Cantata no. 23: Du wahrer Gott und Davids Sohn, BWV.23",,,Vocal,0,0
182,7,"Cantata no. 249a, 'Entfliehet, verschwindet, entweichet, ihr Sorgen,, BWV.249a",,,Vocal,0,0
183,7,"Cantata no. 28: Gottlob! Nun geht das Jahr zu Ende, BWV.28",,,Vocal,0,0
184,7,"Cantata no. 29: Wir danken dir Gott, wir danken dir, BWV.29",,,Vocal,0,0
185,7,"Cantata no. 30: Freue dich, erlöste Schar, BWV.30",,,Vocal,0,0
186,7,"Cantata no. 30a: Angenehmes Wiederau, freue dich in deinen Auen, BWV.30a ",,,Vocal,0,0
187,7,"Cantata no. 31: Der Himmel lacht! die Erde jubilieret, BWV.31",,,Vocal,0,0
188,7,"Cantata no. 34: O ewiges Feuer, O Ursprung der Liebe, BWV.34",,,Vocal,0,0
189,7,"Cantata no. 34a: O ewiges Feuer, O Ursprung der Liebe, BWV.34a",,,Vocal,0,0
190,7,"Cantata no. 35: Geist und Seele wird verwirret, BWV.35",,,Vocal,0,0
191,7,"Cantata no. 36: Schwingt freudig euch empor, BWV.36",,,Vocal,0,0
192,7,"Cantata no. 36b: Die Freude reget sich, BWV.36b",,,Vocal,0,0
193,7,"Cantata no. 36c: Schwingt freudig euch empor, BWV.36c",,,Vocal,0,0
194,7,"Cantata no. 37: Wer da glaubet und getauft wird, BWV.37",,,Vocal,0,0
195,7,"Cantata no. 4: Christ lag in Todesbanden, BWV.4",,,Vocal,0,0
196,7,"Cantata no. 40: Dazu ist erschienen der Sohn Gottes, BWV.40",,,Vocal,0,0
197,7,"Cantata no. 41: Jesu, nun sei gepreiset, BWV.41",,,Vocal,0,0
198,7,"Cantata no. 42: Am Abend aber desselbigen Sabbats, BWV.42",,,Vocal,0,0
199,7,"Cantata no. 43: Gott fähret auf mit Jauchzen, BWV.43",,,Vocal,0,0
200,7,"Cantata no. 49: Ich geh und suche mit Verlangen, BWV.49",,,Vocal,0,0
201,7,"Cantata no. 50: Nun ist das Heil und die Kraft, BWV.50",,,Vocal,0,0
202,7,"Cantata no. 51: Jauchzet Gott in allen Landen!, BWV.51",,,Vocal,0,0
203,7,"Cantata no. 52: Falsche Welt, dir trau ich nicht, BWV.52",,,Vocal,0,0
204,7,Cantata no. 54: Widerstehe doch der Sünde . BWV.54,,,Vocal,0,0
205,7,"Cantata no. 56: Ich will den Kreuzstab gerne tragen, BWV.56",,,Vocal,0,0
206,7,"Cantata no. 57: Selig ist der Mann, BWV.57",,,Vocal,0,0
207,7,"Cantata no. 58: Ach Gott, wie manches Herzeleid, BWV.58",,,Vocal,0,0
208,7,"Cantata no. 59: Wer mich liebet, der wird mein Wort halten, BWV.59",,,Vocal,0,0
209,7,"Cantata no. 6: Blieb' bei uns, denn es will Abend warden, BWV.6",,,Vocal,0,0
210,7,"Cantata no. 61: Nun komm, der Heiden Heiland, BWV.61",,,Vocal,0,0
211,7,"Cantata no. 63: Christen, ätzet diesen Tag, BWV.63",,,Vocal,0,0
212,7,"Cantata no. 64: Sehet, welch eine Liebe hat uns der Vater erzeiget, BWV.64",,,Vocal,0,0
213,7,"Cantata no. 65: Sie werden aus Saba alle kommen, BWV.65",,,Vocal,0,0
214,7,"Cantata no. 66: Erfreut euch, ihn Herzen, BWV.66",,,Vocal,0,0
215,7,"Cantata no. 67: Halt im Gedächtnis Jesum Christ, BWV.67",,,Vocal,0,0
216,7,"Cantata no. 68: Also hat Gott die Welt geliebt, BWV.68",,,Vocal,0,0
217,7,"Cantata no. 69: Lobe den Herrn, meine Seele, BWV.69",,,Vocal,0,0
218,7,"Cantata no. 69a: Lobe den Herrn, meine Seele, BWV.69a",,,Vocal,0,0
219,7,"Cantata no. 7: Christ unser Herr zum Jordan kam, BWV.7",,,Vocal,0,0
220,7,"Cantata no. 71: Gott ist mein König, BWV.71",,,Vocal,0,0
221,7,"Cantata no. 72: Alles nur nach Gottes Willen, BWV.72",,,Vocal,0,0
222,7,"Cantata no. 74: Wer mich lieber, der wird mein Wort halten, BWV.74",,,Vocal,0,0
223,7,"Cantata no. 75: Die Elenden sollen essen, BWV.75",,,Vocal,0,0
224,7,"Cantata no. 77: Du sollt Gott, deinen Herren, lieben, BWV.77",,,Vocal,0,0
225,7,"Cantata no. 79: Gott der Herr ist Sonn und Schild, BWV.79",,,Vocal,0,0
226,7,"Cantata no. 80: Ein' feste Burg ist unser Gott, BWV.80",,,Vocal,0,0
227,7,"Cantata no. 82: Ich habe genug, BWV.82",,,Vocal,0,0
228,7,"Cantata no. 83: Erfreute Zeit in neuem Bunde, BWV.83",,,Vocal,0,0
229,7,"Cantata no. 84: Ich bin vergünt mit meinem Glücke, BWV.84",,,Vocal,0,0
230,7,"Cantata no. 85: Ich bin ein guter Hirt, BWV.85",,,Vocal,0,0
231,7,"Cantata no. 86: Wahrlich, wahrlich, ich sage euch, BWV.86",,,Vocal,0,0
232,7,"Cantata no. 87: Bisher habt ihr nichts gebeten in meinem Namen, BWV.87",,,Vocal,0,0
233,7,"Cantata no. 91: Gelobet seist du, Jesu Christ, BWV.91",,,Vocal,0,0
234,7,"Cantata no. 92: Ich hab in Gottes Herz und Sinn, BWV.92",,,Vocal,0,0
235,7,"Cantata no. 93: Wer nur den lieben Gott lässt walten, BWV.93",,,Vocal,0,0
236,7,"Cantata no. 94: Was frag ich nach der Welt, BWV.94",,,Vocal,0,0
237,7,"Cantata no. 95: Christus, der ist mein Leben, BWV.95",,,Vocal,0,0
238,7,"Cantata no. 97: In allen meinen Taten, BWV.97",,,Vocal,0,0
239,7,"Cantata no. 98: Was Gott tut, das ist wohlgetan, BWV.98",,,Vocal,0,0
240,7,"Cantata no. 99: Was Gott tut, das ist wohlgetan, BWV.99",,,Vocal,0,0
241,7,Canzona in D minor BWV.588,,,Keyboard,0,0
242,7,"Capriccio in E major, BWV.993",,,Keyboard,0,0
243,7,"Capriccio on the Departing of his Most Beloved Brother in B flat major, BWV.992",,,Keyboard,0,0
244,7,"Cello Suite no. 1 in G major, BWV.1007",,,Chamber,1,1
245,7,"Cello Suite no. 2 in D minor, BWV.1008",,,Chamber,0,0
246,7,"Cello Suite no. 3 in C major, BWV.1009",,,Chamber,0,0
247,7,"Cello Suite no. 4 in E flat major, BWV.1010",,,Chamber,1,0
248,7,"Cello Suite no. 5 in C minor, BWV.1011",,,Chamber,0,0
249,7,"Cello Suite no. 6 in D major, BWV.1012",,,Chamber,1,0
250,7,"Christ ist erstanden, BWV.276",,,Vocal,0,0
251,7,"Christ ist erstanden, BWV.627",,,Keyboard,0,0
252,7,Christ lag in Todesbanden BWV.277,,,Vocal,0,0
253,7,"Christ lag in Todesbanden, BWV.277; Christ lag in Todesbanden, BWV.278",,,Vocal,0,0
254,7,"Christ lag in Todesbanden, BWV.278",,,Vocal,0,0
255,7,"Christ lag in Todesbanden, BWV.625",,,Keyboard,0,0
256,7,"Christ lag in Todesbanden, BWV.625; Jesus Christus, unser Heiland, BWV.626; Christ ist erstanden, BWV.627",,,Keyboard,0,0
257,7,"Christ lag in Todesbanden, BWV.718",,,Keyboard,0,0
258,7,"Christ, der du bist der helle Tag, BWV.1120",,,Keyboard,0,0
259,7,"Christ, der du bist der helle Tag, BWV.273",,,Vocal,0,0
260,7,"Christ, der du bist der helle Tag, BWV.766",,,Keyboard,0,0
261,7,"Christ, der du bist Tag und Licht, BWV.1096",,,Keyboard,0,0
262,7,"Christ, unser Herr zum Jordan kam, BWV.280",,,Vocal,0,0
263,7,"Christ, unser Herr, zum Jordan kam, BWV.684",,,Keyboard,0,0
264,7,"Christ, unser Herr, zum Jordan kam, BWV.685",,,Keyboard,0,0
265,7,"Christe eleison in G minor, BWV.242",,,Vocal,0,0
266,7,"Christe, aller Welt Trost, BWV.670",,,Keyboard,0,0
267,7,"Christe, aller Welt Trost, BWV.673",,,Keyboard,0,0
268,7,"Christe, der du bist der helle Tag",,,Keyboard,0,0
269,7,"Christe, der du bist Tag und Licht, BWV.274",,,Vocal,0,0
270,7,"Christe, du Beistand deiner Kreuzgemeinde, BWV.275",,,Vocal,0,0
271,7,"Christe, du Lamm Gottes, BWV.619",,,Keyboard,0,0
272,7,"Christmas Oratorio, BWV.248",,,Vocal,1,0
273,7,"Christum wir sollen loben schon, BWV.611",,,Keyboard,0,0
274,7,"Christum wir sollen loben schon, BWV.696",,,Keyboard,0,0
275,7,"Christus ist erstanden, hat uberwunden, BWV.284",,,Vocal,0,0
276,7,"Christus, der ist mein Leben, BWV.1112",,,Keyboard,0,0
277,7,"Christus, der uns selig macht, BWV.620",,,Keyboard,0,0
278,7,"Christus, der uns selig macht, BWV.620; Da Jesus an dem Kreuze stund, BWV.621",,,Keyboard,0,0
279,7,"Christus, der uns selig macht, BWV.747",,,Keyboard,0,0
280,7,"Chromatic Fantasia and Fugue in D minor, BWV.903",,,Keyboard,0,0
281,7,"Concerto in C for 2 Harpsichords, BWV.1061",,,Orchestral,0,0
282,7,"Concerto in C for 3 Harpsichords, BWV.1064",,,Orchestral,0,0
283,7,"Concerto in C minor for 2 Harpsichords, BWV.1060",,,Orchestral,0,0
284,7,"Concerto in C minor for 2 Harpsichords, BWV.1062",,,Orchestral,0,0
285,7,Concerto in D BWV.1053a,,,Orchestral,0,0
286,7,"Concerto in D for 3 Trumpets, 3 Oboes, Bassoon, and Timpani, BWV.deest",,,Orchestral,0,0
287,7,"Concerto in D for 3 Violins, Strings and Continuo, BWV.1064R",,,Orchestral,0,0
288,7,Concerto in D minor BWV.1059a,,,Orchestral,0,0
289,7,"Concerto in D minor for 3 Harpsichords, BWV.1063",,,Orchestral,1,0
290,7,"Concerto in D minor for Harpsichord, Oboe, Strings and Continuo in D minor, BWV.1059",,,Orchestral,0,0
291,7,"Concerto in D minor for Violin, Strings and Continuo, BWV.1052R",,,Orchestral,0,0
292,7,"Courante in G major, BWV.840 ",,,Keyboard,0,0
293,7,"Da der Herr Christ zu Tische sass, BWV.285",,,Vocal,0,0
294,7,"Da Jesus an dem Kreuze stund, BWV.1089",,,Vocal,0,0
295,7,"Da Jesus an dem Kreuze stund', BWV.621",,,Keyboard,0,0
296,7,"Dank sei Gott in der Hohe, BWV.287",,,Vocal,0,0
297,7,"Danket dem Herren, denn er ist sehr freundlich, BWV.286",,,Vocal,0,0
298,7,"Das alte Jahr vergangen ist, BWV.1091",,,Keyboard,0,0
299,7,"Das alte Jahr vergangen ist, BWV.288",,,Vocal,0,0
300,7,"Das alte Jahr vergangen ist, BWV.614",,,Keyboard,0,0
301,7,"Das Jesulein soll doch mein Trost, BWV.702",,,Keyboard,0,0
302,7,"Das walt Gott Vater und Gott Sohn, BWV.290",,,Vocal,0,0
303,7,"Das walt mein Gott, BWV.291",,,Vocal,0,0
304,7,"Den Vater dort oben, BWV.292",,,Vocal,0,0
305,7,"Denket doch, ihr Menschenkinder, BWV.1122",,,Vocal,0,0
306,7,"Der du bist drei in Einigkeit, BWV.293",,,Vocal,0,0
307,7,"Der Geist hilft unsrer Schwachheit auf, BWV.226 ",,,Vocal,0,0
308,7,"Der Gerechte kömmt um, motet a5, for 2 flutes, 2 oboes, strings, and continuo, BWV. deest",,,Vocal,0,0
309,7,"Der lieben Sonne Licht und Pracht, BWV.446",,,Vocal,0,0
310,7,"Der Tag ist hin, die Sonne gehet nieder, BWV.447",,,Vocal,0,0
311,7,"Der Tag mit seinem Lichte, BWV.448",,,Vocal,0,0
312,7,"Der Tag, der ist so freudenreich ",,,Keyboard,0,0
313,7,"Der Tag, der ist so freudenreich, BWV.294",,,Vocal,0,0
314,7,"Der Tag, der ist so freudenreich, BWV.605",,,Keyboard,0,0
315,7,"Der Tag, der ist so freudenreich, BWV.719",,,Keyboard,0,0
316,7,"Des heil'gen Seistes reiche Gnad, BWV.295",,,Vocal,0,0
317,7,"Dich bet' ich an, mein höchster Gott, BWV.449",,,Vocal,0,0
